ticker,date,title,content,source,url,vader_score,vader_label,finbert_score,finbert_label,combined_score,combined_label
TAN,2025-12-01,Solar Stocks To Watch Today – November 30th,Solar Stocks To Watch Today – November 30th,themarketsdaily.com,https://www.themarketsdaily.com/2025/12/01/solar-stocks-to-watch-today-november-30th.html,0.0,neutral,-0.009740132838487625,neutral,-0.0048700664192438126,neutral
TAN,2025-12-01,联合光电 ( 300691 ): 万联证券股份有限公司关于中山联合光电科技股份有限公司详式权益变动报告书之财务顾问核查意见 - CFi . CN 中财网,联合光电 ( 300691 ): 万联证券股份有限公司关于中山联合光电科技股份有限公司详式权益变动报告书之财务顾问核查意见 - CFi . CN 中财网,cfi.net.cn,http://www.cfi.net.cn/p20251202000046.html,-0.8126,negative,0.02200414054095745,neutral,-0.39529792972952127,negative
TAN,2025-12-01,联合光电 ( 300691 ): 董事会关于本次交易相关主体不存在 《 上市公司监管指引第7号 上市公司重大资产重组相关股票异常交易监管 》 第十二条及 《 深圳证券交易所上市公司自律监管指引第8号 重大资产重组 》 第三十 .- CFi . CN 中财网,联合光电 ( 300691 ): 董事会关于本次交易相关主体不存在 《 上市公司监管指引第7号 上市公司重大资产重组相关股票异常交易监管 》 第十二条及 《 深圳证券交易所上市公司自律监管指引第8号 重大资产重组 》 第三十 .- CFi . CN 中财网,cfi.net.cn,http://www.cfi.net.cn/p20251202000035.html,-0.8126,negative,0.02947838418185711,neutral,-0.39156080790907144,negative
TAN,2025-12-01,力鼎光电 ( 605118 ): 力鼎光电第三届董事会第十四次会议决议 - CFi . CN 中财网,力鼎光电 ( 605118 ): 力鼎光电第三届董事会第十四次会议决议 - CFi . CN 中财网,cfi.net.cn,http://www.cfi.net.cn/p20251201002780.html,-0.8126,negative,0.04210302792489529,neutral,-0.38524848603755235,negative
TAN,2025-12-01,联合光电 ( 300691 ): 国投证券股份有限公司关于中山联合光电科技股份有限公司本次交易前十二个月内购买 、 出售资产的核查意见 - CFi . CN 中财网,联合光电 ( 300691 ): 国投证券股份有限公司关于中山联合光电科技股份有限公司本次交易前十二个月内购买 、 出售资产的核查意见 - CFi . CN 中财网,cfi.net.cn,http://www.cfi.net.cn/p20251202000012.html,-0.8126,negative,0.03040802665054798,neutral,-0.391095986674726,negative
TAN,2025-12-01,联合光电 ( 300691 ): 董事会关于内幕信息知情人登记制度的制定和执行情况的说明 - CFi . CN 中财网,联合光电 ( 300691 ): 董事会关于内幕信息知情人登记制度的制定和执行情况的说明 - CFi . CN 中财网,cfi.net.cn,http://www.cfi.net.cn/p20251202000042.html,-0.8126,negative,0.015462389215826988,neutral,-0.3985688053920865,negative
TAN,2025-12-01,联合光电 ( 300691 ): 发行股份购买资产并募集配套资金暨关联交易的一般风险提示性公告 - CFi . CN 中财网,联合光电 ( 300691 ): 发行股份购买资产并募集配套资金暨关联交易的一般风险提示性公告 - CFi . CN 中财网,cfi.net.cn,http://www.cfi.net.cn/p20251202000031.html,-0.8126,negative,0.021137923002243042,neutral,-0.3957310384988785,negative
TAN,2025-12-01,"Idcol , Bangladesh Tea Association to set solar power plants in tea estates","Idcol , Bangladesh Tea Association to set solar power plants in tea estates",dhakatribune.com,https://www.dhakatribune.com/business/397792/idcol-bangladesh-tea-association-to-set-solar,0.0,neutral,0.024607010185718536,neutral,0.012303505092859268,neutral
TAN,2025-12-01,联合光电 ( 300691 ): 国投证券股份有限公司关于本次交易符合中国证监会关于重大资产重组对板块定位的要求的独立财务顾问核查意见 - CFi . CN 中财网,联合光电 ( 300691 ): 国投证券股份有限公司关于本次交易符合中国证监会关于重大资产重组对板块定位的要求的独立财务顾问核查意见 - CFi . CN 中财网,cfi.net.cn,http://www.cfi.net.cn/p20251202000015.html,-0.8126,negative,0.03509771078824997,neutral,-0.388751144605875,negative
TAN,2025-12-01,联合光电 ( 300691 ): 本次交易符合 《 创业板上市公司持续监管办法 （ 试行 ）》 第十八条 、 第二十一条以及 《 深圳证券交易所上市公司重大资产重组审核规则 》 第八条规定的说明 - CFi . CN 中财网,联合光电 ( 300691 ): 本次交易符合 《 创业板上市公司持续监管办法 （ 试行 ）》 第十八条 、 第二十一条以及 《 深圳证券交易所上市公司重大资产重组审核规则 》 第八条规定的说明 - CFi . CN 中财网,cfi.net.cn,http://www.cfi.net.cn/p20251202000043.html,-0.8126,negative,0.043888334184885025,neutral,-0.3843558329075575,negative
TAN,2025-12-01,From One Home to a Whole Neighborhood : A Solar Success Story,From One Home to a Whole Neighborhood : A Solar Success Story,wjla.com,https://wjla.com/good-morning-washington/from-one-home-to-a-whole-neighborhood-a-solar-success-story-solar-panel-installation-benefits-of-solar-energy-solar-power-transformation-renewable-energy-success-solar-adoption-in-communities,0.9022,positive,0.19907474145293236,neutral,0.5506373707264662,positive
TAN,2025-12-01,联合光电 ( 300691 ): 董事会关于不存在直接或间接有偿聘请其他第三方机构或个人的说明 - CFi . CN 中财网,联合光电 ( 300691 ): 董事会关于不存在直接或间接有偿聘请其他第三方机构或个人的说明 - CFi . CN 中财网,cfi.net.cn,http://www.cfi.net.cn/p20251202000039.html,-0.8126,negative,0.019227536395192146,neutral,-0.3966862318024039,negative
TAN,2025-12-01,联合光电 ( 300691 ): 董事会关于本次交易不构成 《 上市公司重大资产重组管理办法 》 第十二条规定的重大资产重组以及第十三条规定的重组上市情形的说明 - CFi . CN 中财网,联合光电 ( 300691 ): 董事会关于本次交易不构成 《 上市公司重大资产重组管理办法 》 第十二条规定的重大资产重组以及第十三条规定的重组上市情形的说明 - CFi . CN 中财网,cfi.net.cn,http://www.cfi.net.cn/p20251202000023.html,-0.8126,negative,0.05031399242579937,neutral,-0.3811430037871003,negative
TAN,2025-12-01,联合光电 ( 300691 ): 本次交易采取的保密措施及保密制度的说明 - CFi . CN 中财网,联合光电 ( 300691 ): 本次交易采取的保密措施及保密制度的说明 - CFi . CN 中财网,cfi.net.cn,http://www.cfi.net.cn/p20251202000026.html,-0.8126,negative,0.009859595447778702,neutral,-0.40137020227611064,negative
TAN,2025-12-01,研究浮动太阳能影响 法迪拉 ： 暂不允许装在水坝 | 中國報 China Press,研究浮动太阳能影响 法迪拉 ： 暂不允许装在水坝 | 中國報 China Press,chinapress.com.my,https://www.chinapress.com.my/20251201/%E7%A0%94%E7%A9%B6%E6%B5%AE%E5%8A%A8%E5%A4%AA%E9%98%B3%E8%83%BD%E5%BD%B1%E5%93%8D-%E6%B3%95%E8%BF%AA%E6%8B%89%EF%BC%9A%E6%9A%82%E4%B8%8D%E5%85%81%E8%AE%B8%E8%A3%85%E5%9C%A8%E6%B0%B4%E5%9D%9D/,0.0,neutral,0.043634071946144104,neutral,0.021817035973072052,neutral
TAN,2025-12-01,Skriti potenciali sončne elektrarne : s pametnim upravljanjem do še večjih prihrankov,Skriti potenciali sončne elektrarne : s pametnim upravljanjem do še večjih prihrankov,vecer.com,https://vecer.com/kvadrati/skriti-potenciali-soncne-elektrarne-s-pametnim-upravljanjem-do-se-vecjih-prihrankov-10398532,0.0,neutral,0.08714278321713209,neutral,0.043571391608566046,neutral
TAN,2025-12-01,通宝光电IPO ： 疑似重复建设被问询 - DoNews专栏,通宝光电IPO ： 疑似重复建设被问询 - DoNews专栏,donews.com,https://www.donews.com/article/detail/8189/93452.html,0.0,neutral,0.007982201874256134,neutral,0.003991100937128067,neutral
TAN,2025-12-01,"This green energy stock gains 5 % on order win from Adani Green Energy , more details","This green energy stock gains 5 % on order win from Adani Green Energy , more details",businesstoday.in,https://www.businesstoday.in/markets/stocks/story/sterling-and-wilson-shares-rise-rs-1381-crore-order-win-adani-green-energy-504342-2025-12-01,0.9803,positive,0.7578080780804157,positive,0.8690540390402078,positive
TAN,2025-11-30,Solar Power Benefits Public Schools ... What Wrong With That ? ,Solar Power Benefits Public Schools ... What Wrong With That ? ,cleantechnica.com,https://cleantechnica.com/2025/11/30/solar-power-benefits-public-schools-and-whats-wrong-with-that/,-0.466,negative,-0.3020615503191948,neutral,-0.3840307751595974,negative
TAN,2025-11-30,"Le cadastre solaire , un outil gratuit pour mesurer le potentiel énergétique de votre toiture aux","Le cadastre solaire , un outil gratuit pour mesurer le potentiel énergétique de votre toiture aux",larochesuryon.maville.com,https://larochesuryon.maville.com/actu/actudet_-le-cadastre-solaire-un-outil-gratuit-pour-mesurer-le-potentiel-energetique-de-votre-toiture-aux-sables-d-olonne-_fil-7087204_actu.Htm,0.0,neutral,0.4848078787326813,positive,0.24240393936634064,positive
TAN,2025-11-30,محمود عصمت يكشف خريطة الربط الكهربائي لمصر مع دول الجوار,محمود عصمت يكشف خريطة الربط الكهربائي لمصر مع دول الجوار,vetogate.com,https://www.vetogate.com/5544449,0.0,neutral,0.048980504274368286,neutral,0.024490252137184143,neutral
TAN,2025-11-30,Cavite University inks P2 billion solar power deal,Cavite University inks P2 billion solar power deal,philstar.com,https://www.philstar.com/nation/2025/12/01/2491042/cavite-university-inks-p2-billion-solar-power-deal,0.0,neutral,0.19345573242753744,neutral,0.09672786621376872,positive
TAN,2025-11-30,Na degradiranem območju Taluma načrtovana velika sončna elektrarna,Na degradiranem območju Taluma načrtovana velika sončna elektrarna,rtvslo.si,https://www.rtvslo.si/gospodarstvo/na-degradiranem-obmocju-taluma-nacrtovana-velika-soncna-elektrarna/765753,0.0,neutral,-0.009343661367893219,neutral,-0.0046718306839466095,neutral
TAN,2025-11-30,مصر تُحقق إنجازات كبيرة في قطاع الطاقة .. وزير الكهرباء يكشف التفاصيل,مصر تُحقق إنجازات كبيرة في قطاع الطاقة .. وزير الكهرباء يكشف التفاصيل,dostor.org,https://www.dostor.org/5325496,0.0,neutral,0.025046296417713165,neutral,0.012523148208856583,neutral
TAN,2025-11-30,وزير الكهرباء : تخصيص أراضٍ بمساحة 42 ألف كيلو متر مربع لمشروعات الطاقة المتجددة,وزير الكهرباء : تخصيص أراضٍ بمساحة 42 ألف كيلو متر مربع لمشروعات الطاقة المتجددة,vetogate.com,https://www.vetogate.com/5544489,0.0,neutral,0.03380853310227394,neutral,0.01690426655113697,neutral
TAN,2025-11-30,中环新能源 ： 全力打造绿色能源生态网络 _ 东方财富网,中环新能源 ： 全力打造绿色能源生态网络 _ 东方财富网,finance.eastmoney.com,https://finance.eastmoney.com/a/202511303578456969.html,0.0,neutral,0.0574464276432991,neutral,0.02872321382164955,neutral
TAN,2025-11-30,Bo na Štajerskem zraslo največje polje sončnih elektrarn pri nas ? ,Bo na Štajerskem zraslo največje polje sončnih elektrarn pri nas ? ,siol.net,https://siol.net/novice/slovenija/talum-najvecje-polje-soncnih-elektrarn-pri-nas-678453,0.0,neutral,-0.0005026943981647491,neutral,-0.00025134719908237457,neutral
TAN,2025-11-30,"광주은행 - 현대건설 , RE100  녹색 동맹  체결","광주은행 - 현대건설 , RE100  녹색 동맹  체결",newspim.com,https://www.newspim.com/news/view/20251029000353,0.0,neutral,0.6214112304151058,positive,0.3107056152075529,positive
TAN,2025-11-29,136 . 3 مليار جنيه استثمارات للكهرباء تدفع مصر نحو طفرة في الطاقة المتجددة,136 . 3 مليار جنيه استثمارات للكهرباء تدفع مصر نحو طفرة في الطاقة المتجددة,dostor.org,https://www.dostor.org/5324849,0.0,neutral,0.02074359357357025,neutral,0.010371796786785126,neutral
TAN,2025-11-29,太阳能涂层赋能电动汽车 ： 开启续航新篇 ， 未来出行蓝图初现 - 商业消费 - ITBear科技资讯,太阳能涂层赋能电动汽车 ： 开启续航新篇 ， 未来出行蓝图初现 - 商业消费 - ITBear科技资讯,itbear.com.cn,https://www.itbear.com.cn/html/2025-11/1034040.html,0.0,neutral,0.03601932153105736,neutral,0.01800966076552868,neutral
TAN,2025-11-29,"Sénégal : À Diourbel , le projet Bokk - Tekki sattèle à la formation de 400 artisans et élèves aux métiers de l  énergie solaire","Sénégal : À Diourbel , le projet Bokk - Tekki sattèle à la formation de 400 artisans et élèves aux métiers de l  énergie solaire",fr.allafrica.com,https://fr.allafrica.com/stories/202511290231.html,0.8402,positive,0.11243574693799019,neutral,0.47631787346899507,positive
TAN,2025-11-29,Bhatti Vikramarka : ప్రపంచ దేశాలతో పోటీపడుతున్నాం : భట్టి విక్రమార్క | telangana bhatti vikramarka ppt on telangana energy demand green power plan avn,Bhatti Vikramarka : ప్రపంచ దేశాలతో పోటీపడుతున్నాం : భట్టి విక్రమార్క | telangana bhatti vikramarka ppt on telangana energy demand green power plan avn,andhrajyothy.com,https://www.andhrajyothy.com/2025/telangana/hyderabad/telangana-bhatti-vikramarka-ppt-on-telangana-energy-demand-green-power-plan-avn-1470616.html,0.4215,positive,0.01578175462782383,neutral,0.2186408773139119,positive
TAN,2025-11-29,华为数字能源FusionSolar9 . 0商用发布 ， 为清洁能源大基地建设注入新动能 - 手机快报 - ITBear科技资讯,华为数字能源FusionSolar9 . 0商用发布 ， 为清洁能源大基地建设注入新动能 - 手机快报 - ITBear科技资讯,itbear.com.cn,https://www.itbear.com.cn/html/2025-11/1033716.html,0.0,neutral,0.03847973607480526,neutral,0.01923986803740263,neutral
TAN,2025-11-29,IKN boosts green future with new Rp900 billion solar power plant,IKN boosts green future with new Rp900 billion solar power plant,en.antaranews.com,https://en.antaranews.com/news/394277/ikn-boosts-green-future-with-new-rp900-billion-solar-power-plant,0.7096,positive,0.9074252713471651,positive,0.8085126356735826,positive
TAN,2025-11-29,Côte divoire : Ouverture de la 6e Journées scientifiques Annuelles du Réseau sous régional de recherche en énergie renouvelable ( RESER ) ,Côte divoire : Ouverture de la 6e Journées scientifiques Annuelles du Réseau sous régional de recherche en énergie renouvelable ( RESER ) ,news.abidjan.net,https://news.abidjan.net/galeries/56278/cote-divoire-ouverture-de-la-6e-journees-scientifiques-annuelles-du-reseau-sous-regional-de-recherche-en-energie-renouvelable-reser,0.0,neutral,0.024333531036973,neutral,0.0121667655184865,neutral
TAN,2025-11-29,Где можно устанавливать солнечные батареи - нужно ли разрешение на установку солнечных батарей УНИАН,Где можно устанавливать солнечные батареи - нужно ли разрешение на установку солнечных батарей УНИАН,unian.net,https://www.unian.net/society/gde-mozhno-ustanavlivat-solnechnye-batarei-nuzhno-li-razreshenie-na-ustanovku-solnechnyh-batarey-13209849.html,0.0,neutral,0.11072492972016335,neutral,0.05536246486008167,positive
TAN,2025-11-29,世界最大 、 全球首创齐发力 ！ 我国清洁能源再迎关键突破 - 华龙网,世界最大 、 全球首创齐发力 ！ 我国清洁能源再迎关键突破 - 华龙网,cqnews.net,https://www.cqnews.net/1/detail/1444241039492063232/web/content_1444241039492063232.html,0.0,neutral,0.053369201719760895,neutral,0.026684600859880447,neutral
TAN,2025-11-29,我国清洁能源再迎关键突破 产业链与技术齐飞 _ 新闻频道 _ 中华网,我国清洁能源再迎关键突破 产业链与技术齐飞 _ 新闻频道 _ 中华网,news.china.com,https://news.china.com/socialgd/10000169/20251129/49032537.html,0.0,neutral,0.21395770460367203,neutral,0.10697885230183601,positive
TAN,2025-11-29,Де можна встановлювати сонячні батареї - чи потрібен дозвіл на встановлення сонячних батарей УНІАН,Де можна встановлювати сонячні батареї - чи потрібен дозвіл на встановлення сонячних батарей УНІАН,unian.ua,https://www.unian.ua/society/de-mozhna-vstanovlyuvati-sonyachni-batareji-chi-potriben-dozvil-na-vstanovlennya-sonyachnih-batarey-13209816.html,0.0,neutral,0.07020017877221107,neutral,0.03510008938610554,neutral
TAN,2025-11-29,Solar benefits | Pakistan Today,Solar benefits | Pakistan Today,pakistantoday.com.pk,https://www.pakistantoday.com.pk/2025/11/29/solar-benefits/,0.7783,positive,0.04256884567439556,neutral,0.4104344228371978,positive
TAN,2025-11-29,"New York solar revolution begins 1 million panels , 500 000 kW project to reshape the state grid","New York solar revolution begins 1 million panels , 500 000 kW project to reshape the state grid",ecoportal.net,https://www.ecoportal.net/en/new-yorks-solar-revolution-begins/14509/,0.0,neutral,0.11521719675511122,neutral,0.05760859837755561,positive
TAN,2025-11-28,Ostdeutschland verliert letzten Solarglashersteller der EU : Glasmanufaktur Brandenburg muss schließen,Ostdeutschland verliert letzten Solarglashersteller der EU : Glasmanufaktur Brandenburg muss schließen,berliner-zeitung.de,https://www.berliner-zeitung.de/news/glasmanufaktur-brandenburg-der-letzte-solarglashersteller-der-eu-muss-schliessen-li.10007924,0.0,neutral,0.025677107274532318,neutral,0.012838553637266159,neutral
TAN,2025-11-28,世界最大 、 全球首创齐发力 ！ 我国清洁能源再迎关键突破,世界最大 、 全球首创齐发力 ！ 我国清洁能源再迎关键突破,news.china.com.cn,http://news.china.com.cn/2025-11/29/content_118201634.shtml,0.0,neutral,0.08788548037409782,neutral,0.04394274018704891,neutral
TAN,2025-11-28,"Hawaii solar installations soar , but industry faces  disruption  ","Hawaii solar installations soar , but industry faces  disruption  ",hawaiitribune-herald.com,https://www.hawaiitribune-herald.com/2025/11/27/hawaii-news/hawaii-solar-installations-soar-but-industry-faces-disruption/,-0.8674,negative,-0.8784138765186071,negative,-0.8729069382593035,negative
TAN,2025-11-28,Schweiz führt einen Winterstrombonus für Photovoltaik - Anlagen ein,Schweiz führt einen Winterstrombonus für Photovoltaik - Anlagen ein,finanznachrichten.de,https://www.finanznachrichten.de/nachrichten-2025-11/67100011-schweiz-fuehrt-einen-winterstrombonus-fuer-photovoltaik-anlagen-ein-032.htm,0.0,neutral,0.07689538970589638,neutral,0.03844769485294819,neutral
TAN,2025-11-28,Forschungsquartett : Das Potenzial der Sonne - Spektrum der Wissenschaft,Forschungsquartett : Das Potenzial der Sonne - Spektrum der Wissenschaft,spektrum.de,https://www.spektrum.de/podcast/forschungsquartett-das-potenzial-der-sonne/2298413,0.0,neutral,0.018753686919808388,neutral,0.009376843459904194,neutral
TAN,2025-11-28,2 . 9 lakh UP homes now powered by rooftop solar systems,2 . 9 lakh UP homes now powered by rooftop solar systems,hindustantimes.com,https://www.hindustantimes.com/cities/lucknow-news/29-lakh-up-homes-now-powered-by-rooftop-solar-systems-101764341563725.html,0.0,neutral,0.026984618976712227,neutral,0.013492309488356113,neutral
TAN,2025-11-28,水晶光电 ， 豪赌AR眼镜 ！_ 财富号 _ 东方财富网,水晶光电 ， 豪赌AR眼镜 ！_ 财富号 _ 东方财富网,caifuhao.eastmoney.com,https://caifuhao.eastmoney.com/news/20251128184103751356260,0.0,neutral,0.04160038381814957,neutral,0.020800191909074783,neutral
TAN,2025-11-28,福德國小赴八仙山 深入體驗水資源與綠能課程,福德國小赴八仙山 深入體驗水資源與綠能課程,n.yam.com,https://n.yam.com/Article/20251128717297,0.0,neutral,0.14938533306121826,neutral,0.07469266653060913,positive
TAN,2025-11-28,中能观察｜跨境电力交易超750亿千瓦时 ！ 中国 东盟清洁能源合作交出亮眼成绩单,中能观察｜跨境电力交易超750亿千瓦时 ！ 中国 东盟清洁能源合作交出亮眼成绩单,baijiahao.baidu.com,https://baijiahao.baidu.com/s?id=1849925633126474174,0.0,neutral,0.09608848765492439,neutral,0.048044243827462196,neutral
TAN,2025-11-28,200 Mitarbeiter verlieren ihre Jobs : Rettung von Solarglashersteller in Brandenburg gescheitert,200 Mitarbeiter verlieren ihre Jobs : Rettung von Solarglashersteller in Brandenburg gescheitert,tagesspiegel.de,https://www.tagesspiegel.de/potsdam/brandenburg/aus-fur-standort-in-tschernitz-rettung-von-solarglashersteller-in-brandenburg-gescheitert-14980403.html,0.0,neutral,0.04709159955382347,neutral,0.023545799776911736,neutral
TAN,2025-11-28,Parama autonominėms saulės elektrinėms nesukėlė ažiotažo,Parama autonominėms saulės elektrinėms nesukėlė ažiotažo,vz.lt,https://www.vz.lt/mano-verslas/2025/11/28/parama-autonominems-saules-elektrinems-nesukele-aziotazo-576331,0.0,neutral,0.015637654811143875,neutral,0.007818827405571938,neutral
TAN,2025-11-28,"Ljudi su mu se smijali dok je skupljao stare baterije , a sada ima novac","Ljudi su mu se smijali dok je skupljao stare baterije , a sada ima novac",dnevno.hr,https://www.dnevno.hr/gospodarstvo-i-turizam/ljudi-su-mu-se-smijali-dok-je-skupljao-stare-baterije-a-sada-ima-novac-3137865/,0.0,neutral,0.08249247446656227,neutral,0.041246237233281136,neutral
TAN,2025-11-28,绿能慧充副总裁聂永军 ： 打造  空地一体  绿色能源核心枢纽,绿能慧充副总裁聂永军 ： 打造  空地一体  绿色能源核心枢纽,nbd.com.cn,https://www.nbd.com.cn/articles/2025-11-28/4160596.html,0.0,neutral,0.07435955852270126,neutral,0.03717977926135063,neutral
TAN,2025-11-28,总投资20亿元 ！ BOE华灿光电又一LED项目投产,总投资20亿元 ！ BOE华灿光电又一LED项目投产,finance.sina.com.cn,https://finance.sina.com.cn/tech/roll/2025-11-28/doc-infyxrxc9254499.shtml,0.0,neutral,0.09530836716294289,neutral,0.04765418358147144,neutral
TAN,2025-11-28,Premier Energies feels the heat as solar cycle turns tougher,Premier Energies feels the heat as solar cycle turns tougher,livemint.com,https://www.livemint.com/market/mark-to-market/premier-energies-solar-cycle-turns-tougher-solar-modules-solar-cells-backward-integration-cell-oversupply-funding-11764312670908.html,0.7783,positive,0.03526327759027481,neutral,0.4067816387951374,positive
TAN,2025-11-28,Enbridge ( ENB ) Q3 2025 Earnings Call Transcript,Enbridge ( ENB ) Q3 2025 Earnings Call Transcript,fool.com,https://www.fool.com/earnings/call-transcripts/2025/11/27/enbridge-enb-q3-2025-earnings-call-transcript/?source=iedfolrf0000001,0.0,neutral,-0.10886215604841709,neutral,-0.054431078024208546,negative
TAN,2025-11-28,"Luxury Maasai Mara camp , activist in legal battle","Luxury Maasai Mara camp , activist in legal battle",businessdailyafrica.com,https://www.businessdailyafrica.com/bd/economy/luxury-maasai-mara-camp-activist-in-legal-battle-5279832,-0.6486,negative,-0.2116498276591301,neutral,-0.430124913829565,negative
TAN,2025-11-27,"Solar energy installations will benefit consumers and Electricity Department , say industries","Solar energy installations will benefit consumers and Electricity Department , say industries",thehindu.com,https://www.thehindu.com/news/cities/Coimbatore/solar-energy-installations-will-benefit-consumers-and-electricity-department-say-industries/article70331449.ece,0.9231,positive,0.24981461465358734,neutral,0.5864573073267937,positive
TAN,2025-11-27,پاکستان میں حیران کن سولر انقلاب ، بجلی کے نظام میں سولر 20 فیصد کے قریب پہنچ گیا,پاکستان میں حیران کن سولر انقلاب ، بجلی کے نظام میں سولر 20 فیصد کے قریب پہنچ گیا,javedch.com,https://javedch.com/business/2025/11/27/1103153,0.0,neutral,0.03914579749107361,neutral,0.019572898745536804,neutral
TAN,2025-11-27,Largest Tesla Supercharger Hub Opens Is Powered By Solar,Largest Tesla Supercharger Hub Opens Is Powered By Solar,cleantechnica.com,https://cleantechnica.com/2025/11/27/largest-tesla-supercharger-hub-opens-is-powered-by-solar/,0.0,neutral,0.04313560575246811,neutral,0.021567802876234055,neutral
TAN,2025-11-27,"Non - alcoholic Beverages Market Size , Share and Growth Forecast","Non - alcoholic Beverages Market Size , Share and Growth Forecast",openpr.com,https://www.openpr.com/news/4291261/non-alcoholic-beverages-market-size-share-and-growth-forecast,0.9081,positive,0.01840193383395672,neutral,0.46325096691697837,positive
TAN,2025-11-27,"График отключения электроэнергии на 28 ноября объявили Укрэнерго , ДТЭК","График отключения электроэнергии на 28 ноября объявили Укрэнерго , ДТЭК",obozrevatel.com,https://www.obozrevatel.com/ekonomika-glavnaya/communalka/kruglosutochnyie-otklyucheniya-po-vsej-ukraine-opublikovanyi-surovyie-grafiki-na-27-noyabrya.htm,0.0,neutral,0.16553067043423653,neutral,0.08276533521711826,positive
TAN,2025-11-27,ملکی شمسی توانائی کی صلاحیت 2026ء تک بجلی کے مجموعی نظام کے 20 فیصد تک پہنچنے کی توقع : عالمی تحقیقی ادارہ,ملکی شمسی توانائی کی صلاحیت 2026ء تک بجلی کے مجموعی نظام کے 20 فیصد تک پہنچنے کی توقع : عالمی تحقیقی ادارہ,jang.com.pk,https://jang.com.pk/news/1532318,0.0,neutral,-0.01119249314069748,neutral,-0.00559624657034874,neutral
TAN,2025-11-27,Indian Serentica Renewables to Invest $11 Billion in Clean Energy,Indian Serentica Renewables to Invest $11 Billion in Clean Energy,oilprice.com,https://oilprice.com/Latest-Energy-News/World-News/Indians-Serentica-Renewables-to-Invest-11-Billion-in-Clean-Energy.html,0.9081,positive,0.1933014141395688,neutral,0.5507007070697845,positive
TAN,2025-11-27,非洲低廉太陽能 正獲利於中美貿易戰 | 全球財經 | 全球,非洲低廉太陽能 正獲利於中美貿易戰 | 全球財經 | 全球,udn.com,https://udn.com/news/story/6811/9166421,0.0,neutral,-0.22359191626310349,neutral,-0.11179595813155174,negative
TAN,2025-11-27,Klimaneutralität : Opposition zweifelt an Klimaziel für NRW - Landesverwaltung,Klimaneutralität : Opposition zweifelt an Klimaziel für NRW - Landesverwaltung,stern.de,https://www.stern.de/gesellschaft/regional/nordrhein-westfalen/klimaneutralitaet--opposition-zweifelt-an-klimaziel-fuer-nrw-landesverwaltung-36902588.html,0.0,neutral,-0.0031562447547912598,neutral,-0.0015781223773956299,neutral
TAN,2025-11-27,戈壁的光 、 草原的风 、 远方的水 这样成为供暖的电,戈壁的光 、 草原的风 、 远方的水 这样成为供暖的电,news.cyol.com,http://news.cyol.com/gb/articles/2025-11/27/content_BbRoeBFlYQ.html,0.0,neutral,0.10546999797224998,neutral,0.05273499898612499,positive
TAN,2025-11-27,首届中西绿色能源论坛在马德里举办,首届中西绿色能源论坛在马德里举办,baijiahao.baidu.com,https://baijiahao.baidu.com/s?id=1849900197651126636,0.0,neutral,0.07991613075137138,neutral,0.03995806537568569,neutral
TAN,2025-11-27,"영천시 , 경북도 에너지대상 공공부문 우수상 수상","영천시 , 경북도 에너지대상 공공부문 우수상 수상",metroseoul.co.kr,http://www.metroseoul.co.kr/article/20251127500089,0.0,neutral,0.04921174980700016,neutral,0.02460587490350008,neutral
TAN,2025-11-27,Ausverkauf bei Meyer Burger : Was vom Solarmodul - Hersteller übrig bleibt,Ausverkauf bei Meyer Burger : Was vom Solarmodul - Hersteller übrig bleibt,mdr.de,https://www.mdr.de/nachrichten/sachsen-anhalt/dessau/bitterfeld/meyer-burger-freiberg-versteigerung-inventar-100.html,0.0,neutral,0.0455845482647419,neutral,0.02279227413237095,neutral
TAN,2025-11-27,涉嫌侵犯商业秘密 ， 武汉光谷67岁光芯片测试专家被抓捕 ， 羁押1年8个月尚未开庭,涉嫌侵犯商业秘密 ， 武汉光谷67岁光芯片测试专家被抓捕 ， 羁押1年8个月尚未开庭,163.com,https://www.163.com/dy/article/KFCL526B051492T3.html,0.0,neutral,0.11953135207295418,neutral,0.05976567603647709,positive
TAN,2025-11-27,"영천시 , 경북도 에너지대상 공공부문 우수상 수상","영천시 , 경북도 에너지대상 공공부문 우수상 수상",m.metroseoul.co.kr,http://m.metroseoul.co.kr/article/20251127500089,0.0,neutral,0.04921174980700016,neutral,0.02460587490350008,neutral
TAN,2025-11-26,Imperium Solare anuncia Black Friday com até 20 % OFF em kits de energia solar,Imperium Solare anuncia Black Friday com até 20 % OFF em kits de energia solar,arede.info,https://arede.info/publieditorial/613998/imperium-solare-anuncia-black-friday-com-ate-20-off-em-kits-de-energia-solar,0.0,neutral,-0.2482106238603592,neutral,-0.1241053119301796,negative
TAN,2025-11-26,"Eksim Enerji , iki yeni santral ile portföyünü genişletti","Eksim Enerji , iki yeni santral ile portföyünü genişletti",dunya.com,https://www.dunya.com/sirketler/eksim-enerji-iki-yeni-santral-ile-portfoyunu-genisletti-haberi-804807,0.0,neutral,0.058823516592383385,neutral,0.029411758296191692,neutral
TAN,2025-11-26,Como os alemães transformam sacadas em miniusinas de energia – DW – 26 / 11 / 2025,Como os alemães transformam sacadas em miniusinas de energia – DW – 26 / 11 / 2025,dw.com,https://www.dw.com/pt-br/como-os-alem%C3%A3es-transformam-sacadas-em-miniusinas-de-energia-solar/a-74904164,0.0,neutral,0.3071579821407795,neutral,0.15357899107038975,positive
